match_id,p0hand,p1hand,hard,clay,grass,gender,sets_wr,sets_won,match_wr,match_win
20180617-M-s_Hertogenbosch-F-Richard_Gasquet-Jeremy_Chardy,1,1,0,0,1,1,"[0.42, 0.5]","[0, 0]",0.47058823529411764,0
20180617-M-Stuttgart-F-Milos_Raonic-Roger_Federer,1,1,0,0,1,1,"[0.543859649122807, 0.5285714285714286]","[1, 1]",0.5354330708661418,1
20180616-M-Stuttgart-SF-Roger_Federer-Nick_Kyrgios,1,1,0,0,1,1,"[0.5061728395061729, 0.35555555555555557, 0.4583333333333333]","[1, 0, 0]",0.45454545454545453,0
20180615-M-Stuttgart-QF-Feliciano_Lopez-Nick_Kyrgios,0,1,0,0,1,1,"[0.5471698113207547, 0.4318181818181818, 0.574468085106383]","[1, 0, 1]",0.5208333333333334,1
20180613-M-Stuttgart-R16-Mischa_Zverev-Roger_Federer,0,1,0,0,1,1,"[0.45161290322580644, 0.5454545454545454, 0.6190476190476191]","[0, 1, 1]",0.5283018867924528,1
20180610-M-Roland_Garros-F-Rafael_Nadal-Dominic_Thiem,0,1,0,1,0,1,"[0.4264705882352941, 0.4666666666666667, 0.39285714285714285]","[0, 0, 0]",0.42934782608695654,0
20180608-M-Roland_Garros-SF-Rafael_Nadal-Juan_Martin_Del_Potro,0,1,0,1,0,1,"[0.4918032786885246, 0.3404255319148936, 0.375]","[0, 0, 0]",0.41216216216216217,0
20180608-M-Roland_Garros-SF-Marco_Cecchinato-Dominic_Thiem,1,1,0,1,0,1,"[0.5454545454545454, 0.5274725274725275, 0.675]","[1, 1, 1]",0.5625,1
20180607-M-Roland_Garros-QF-Marin_Cilic-Juan_Martin_Del_Potro,1,1,0,1,0,1,"[0.5280898876404494, 0.4942528735632184, 0.6, 0.5714285714285714]","[1, 0, 1, 1]",0.5408163265306123,1
20180605-M-Roland_Garros-QF-Marco_Cecchinato-Novak_Djokovic,1,1,0,1,0,1,"[0.39622641509433965, 0.5058823529411764, 0.6444444444444445, 0.504950495049505]","[0, 0, 1, 0]",0.5070422535211268,0
20180605-M-Roland_Garros-QF-Alexander_Zverev-Dominic_Thiem,1,1,0,1,0,1,"[0.5535714285714286, 0.6304347826086957, 0.6296296296296297]","[1, 1, 1]",0.6025641025641025,1
20180604-M-Roland_Garros-R16-John_Isner-Juan_Martin_Del_Potro,1,1,0,1,0,1,"[0.5, 0.5573770491803278, 0.5714285714285714]","[1, 1, 1]",0.5449438202247191,1
20180602-M-Roland_Garros-R32-Gael_Monfils-David_Goffin,1,1,0,1,0,1,"[0.47474747474747475, 0.5740740740740741, 0.46, 0.5408163265306123, 0.5833333333333334]","[0, 1, 0, 1, 1]",0.5214899713467048,1
20180531-M-Roland_Garros-R64-Marton_Fucsovics-Kyle_Edmund,1,1,0,1,0,1,"[0.6666666666666666, 0.34146341463414637, 0.6097560975609756, 0.5471698113207547]","[1, 0, 1, 1]",0.5444444444444444,1
20180530-M-Roland_Garros-R64-Novak_Djokovic-Jaume_Munar,1,1,0,1,0,1,"[0.4246575342465753, 0.453125, 0.4642857142857143]","[0, 0, 0]",0.44559585492227977,0
20180528-M-Roland_Garros-R128-Borna_Coric-Philipp_Kohlschreiber,1,1,0,1,0,1,"[0.421875, 0.58, 0.40816326530612246, 0.42857142857142855]","[0, 1, 0, 0]",0.45662100456621,0
20180520-M-Rome_Masters-F-Rafael_Nadal-Alexander_Zverev,0,1,0,1,0,1,"[0.2894736842105263, 0.627906976744186, 0.42857142857142855]","[0, 1, 0]",0.45255474452554745,0
20180519-M-Rome_Masters-SF-Rafael_Nadal-Novak_Djokovic,0,1,0,1,0,1,"[0.5, 0.4230769230769231]","[0, 0]",0.46875,0
20180517-M-Rome_Masters-R16-Denis_Shapovalov-Rafael_Nadal,0,0,0,1,0,1,"[0.5882352941176471, 0.6585365853658537]","[1, 1]",0.6146788990825688,1
20180513-M-Madrid_Masters-F-Dominic_Thiem-Alexander_Zverev,1,1,0,1,0,1,"[0.5555555555555556, 0.5535714285714286]","[1, 1]",0.5545454545454546,1
20180511-M-Madrid_Masters-QF-Rafael_Nadal-Dominic_Thiem,0,1,0,1,0,1,"[0.5324675324675324, 0.5666666666666667]","[1, 1]",0.5474452554744526,1
20180506-M-Munich-F-Philipp_Kohlschreiber-Alexander_Zverev,1,1,0,1,0,1,"[0.543859649122807, 0.5833333333333334]","[1, 1]",0.5619047619047619,1
20180505-M-Munich-SF-Maximilian_Marterer-Philipp_Kohlschreiber,0,1,0,1,0,1,"[0.6744186046511628, 0.5769230769230769]","[1, 1]",0.6210526315789474,1
20180504-M-Munich-QF-Roberto_Bautista_Agut-Philipp_Kohlschreiber,1,1,0,1,0,1,"[0.5517241379310345, 0.5714285714285714]","[1, 1]",0.5607476635514018,1
20180503-M-Munich-R16-Mischa_Zverev-Philipp_Kohlschreiber,0,1,0,1,0,1,"[0.6296296296296297, 0.5818181818181818]","[1, 1]",0.6055045871559633,1
20180501-M-Munich-R32-Ivo_Karlovic-Philipp_Kohlschreiber,1,1,0,1,0,1,"[0.5428571428571428, 0.54]","[1, 1]",0.5416666666666666,1
20180428-M-Budapest-SF-John_Millman-Aljaz_Bedene,1,1,0,1,0,1,"[0.5714285714285714, 0.47674418604651164, 0.475]","[1, 0, 0]",0.5,0
20180428-M-Barcelona-SF-Stefanos_Tsitsipas-Pablo_Carreno_Busta,1,1,0,1,0,1,"[0.4444444444444444, 0.4482758620689655]","[0, 0]",0.4461538461538462,0
20180427-M-Barcelona-QF-Grigor_Dimitrov-Pablo_Carreno_Busta,1,1,0,1,0,1,"[0.5535714285714286, 0.5064935064935064]","[1, 1]",0.5263157894736842,1
20180426-M-Barcelona-R16-Pablo_Carreno_Busta-Adrian_Mannarino,1,0,0,1,0,1,"[0.3333333333333333, 0.5714285714285714, 0.49]","[0, 1, 0]",0.4807692307692308,0
20180425-M-Barcelona-R32-Pablo_Carreno_Busta-Benoit_Paire,1,1,0,1,0,1,"[0.45, 0.40816326530612246]","[0, 0]",0.43119266055045874,0
20180421-M-Monte_Carlo_Masters-SF-Rafael_Nadal-Grigor_Dimitrov,0,1,0,1,0,1,"[0.47058823529411764, 0.2972972972972973]","[0, 0]",0.4095238095238095,0
20180415-M-Houston-F-Steve_Johnson-Tennys_Sandgren,1,1,0,1,0,1,"[0.4457831325301205, 0.5789473684210527, 0.49122807017543857]","[0, 1, 0]",0.49746192893401014,0
20180412-M-Marrakech-R16-Joao_Sousa-Mirza_Basic,1,1,0,1,0,1,"[0.43548387096774194, 0.5471698113207547, 0.45454545454545453]","[0, 1, 0]",0.47513812154696133,0
20180408-M-Panama_City_CH-F-Blaz_Rola-Carlos_Berlocq,0,1,0,1,0,1,"[0.5507246376811594, 0.75]","[1, 1]",0.6190476190476191,1
20180408-M-Davis_Cup_World_Group_QF-RR-David_Ferrer-Philipp_Kohlschreiber,1,1,0,1,0,1,"[0.4606741573033708, 0.5925925925925926, 0.4842105263157895, 0.5614035087719298, 0.4605263157894737]","[0, 1, 0, 1, 0]",0.5013477088948787,0
20180401-M-Miami_Masters-F-John_Isner-Alexander_Zverev,1,1,1,0,0,1,"[0.5113636363636364, 0.4827586206896552, 0.43103448275862066]","[1, 0, 0]",0.4803921568627451,0
20180330-M-Miami_Masters-SF-John_Isner-Juan_Martin_Del_Potro,1,1,1,0,0,1,"[0.3488372093023256, 0.4657534246575342]","[0, 0]",0.4224137931034483,0
20180325-M-Miami_Masters-R64-Roger_Federer-Thanasi_Kokkinakis,1,1,1,0,0,1,"[0.4230769230769231, 0.5818181818181818, 0.4827586206896552]","[0, 1, 1]",0.4948453608247423,1
20180325-M-Miami_Masters-R32-Milos_Raonic-Diego_Sebastian_Schwartzman,1,1,1,0,0,1,"[0.48717948717948717, 0.47058823529411764]","[0, 0]",0.4806201550387597,0
20180318-M-Indian_Wells_Masters-F-Roger_Federer-Juan_Martin_Del_Potro,1,1,1,0,0,1,"[0.5818181818181818, 0.5111111111111111, 0.5176470588235295]","[1, 0, 1]",0.5304347826086957,1
20180316-M-Indian_Wells_Masters-SF-Roger_Federer-Borna_Coric,1,1,1,0,0,1,"[0.5245901639344263, 0.4603174603174603, 0.43333333333333335]","[1, 0, 0]",0.47282608695652173,0
20180316-M-Indian_Wells_Masters-SF-Milos_Raonic-Juan_Martin_Del_Potro,1,1,1,0,0,1,"[0.625, 0.6222222222222222]","[1, 1]",0.6235294117647059,1
20180316-M-Indian_Wells_Masters-QF-Philipp_Kohlschreiber-Juan_Martin_Del_Potro,1,1,1,0,0,1,"[0.4339622641509434, 0.5818181818181818, 0.5571428571428572]","[0, 1, 1]",0.5280898876404494,1
20180315-M-Indian_Wells_Masters-QF-Roger_Federer-Hyeon_Chung,1,1,1,0,0,1,"[0.4647887323943662, 0.39285714285714285]","[0, 0]",0.4330708661417323,0
20180314-M-Indian_Wells_Masters-R16-Leonardo_Mayer-Juan_Martin_Del_Potro,1,1,1,0,0,1,"[0.4166666666666667, 0.5263157894736842, 0.5535714285714286]","[0, 1, 1]",0.507537688442211,1
20180314-M-Indian_Wells_Masters-R16-Jeremy_Chardy-Roger_Federer,1,1,1,0,0,1,"[0.5797101449275363, 0.603448275862069]","[1, 1]",0.5905511811023622,1
20180313-M-Indian_Wells_Masters-R32-David_Ferrer-Juan_Martin_Del_Potro,1,1,1,0,0,1,"[0.5384615384615384, 0.5]","[1, 1]",0.52,1
20180312-M-Indian_Wells_Masters-R32-Roger_Federer-Filip_Krajinovic,1,1,1,0,0,1,"[0.3469387755102041, 0.3181818181818182]","[0, 0]",0.3333333333333333,0
20180311-M-Indian_Wells_Masters-R64-Roger_Federer-Federico_Delbonis,1,0,1,0,0,1,"[0.46153846153846156, 0.5]","[0, 0]",0.48366013071895425,0
20180311-M-Indian_Wells_Masters-R64-Juan_Martin_Del_Potro-Alex_De_Minaur,1,1,1,0,0,1,"[0.3617021276595745, 0.3617021276595745]","[0, 0]",0.3617021276595745,0
20180301-M-Acapulco-QF-Dominic_Thiem-Juan_Martin_Del_Potro,1,1,1,0,0,1,"[0.6086956521739131, 0.5154639175257731]","[1, 1]",0.5454545454545454,1
20180228-M-Dubai-R16-Karen_Khachanov-Lucas_Pouille,1,1,1,0,0,1,"[0.5161290322580645, 0.42857142857142855, 0.58]","[1, 0, 1]",0.5093167701863354,1
20180228-M-Acapulco-R16-Juan_Martin_Del_Potro-David_Ferrer,1,1,1,0,0,1,"[0.4909090909090909, 0.5625, 0.45901639344262296]","[0, 1, 0]",0.5055555555555555,0
20180227-M-Acapulco-R32-Juan_Martin_Del_Potro-Mischa_Zverev,1,0,1,0,0,1,"[0.35714285714285715, 0.3829787234042553]","[0, 0]",0.3707865168539326,0
20180225-M-Marseille-F-Lucas_Pouille-Karen_Khachanov,1,1,1,0,0,1,"[0.53125, 0.45454545454545453, 0.532258064516129]","[1, 0, 1]",0.5082872928176796,1
20180225-M-Delray_Beach-F-Francis_Tiafoe-Peter_Gojowczyk,1,1,1,0,0,1,"[0.3488372093023256, 0.4444444444444444]","[0, 0]",0.4020618556701031,0
20180217-M-Chennai_CH-R32-Jordan_Thompson-Karim_Mohamed_Maamoun,1,1,1,0,0,1,"[0.45901639344262296, 0.4262295081967213]","[0, 0]",0.4426229508196721,0
20180215-M-Rotterdam-R16-Roger_Federer-Philipp_Kohlschreiber,1,1,1,0,0,1,"[0.4523809523809524, 0.4666666666666667]","[0, 0]",0.4591194968553459,0
20180213-M-Rotterdam-R32-Tallon_Griekspoor-Stanislas_Wawrinka,1,1,1,0,0,1,"[0.5094339622641509, 0.3829787234042553, 0.41304347826086957]","[1, 0, 0]",0.4383561643835616,0
20180210-M-Sofia-SF-Jozef_Kovalik-Marius_Copil,1,1,1,0,0,1,"[0.5833333333333334, 0.62]","[1, 1]",0.6,1
20180208-M-Sofia-R16-Stanislas_Wawrinka-Martin_Klizan,1,0,1,0,0,1,"[0.5409836065573771, 0.39655172413793105, 0.4107142857142857]","[1, 0, 0]",0.4514285714285714,0
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,1,1,1,0,0,1,"[0.6666666666666666, 0.4946236559139785, 0.574468085106383, 0.42857142857142855, 0.6444444444444445]","[1, 0, 1, 0, 1]",0.5428571428571428,1
20180127-M-Newport_Beach_CH-SF-Bradley_Klahn-Christian_Garin,0,1,1,0,0,1,"[0.3953488372093023, 0.7352941176470589, 0.4262295081967213]","[0, 1, 0]",0.4927536231884058,0
20180126-M-Australian_Open-SF-Hyeon_Chung-Roger_Federer,1,1,1,0,0,1,"[0.6226415094339622, 0.6486486486486487]","[1, 1]",0.6333333333333333,1
20180124-M-Australian_Open-QF-Tomas_Berdych-Roger_Federer,1,1,1,0,0,1,"[0.5357142857142857, 0.5660377358490566, 0.5660377358490566]","[1, 1, 1]",0.5526315789473685,1
20180123-M-Australian_Open-QF-Rafael_Nadal-Marin_Cilic,0,1,1,0,0,1,"[0.44594594594594594, 0.5483870967741935, 0.48936170212765956, 0.5925925925925926, 0.6666666666666666]","[0, 1, 0, 1, 1]",0.5198675496688742,1
20180122-M-Australian_Open-R16-Roger_Federer-Marton_Fucsovics,1,1,1,0,0,1,"[0.4426229508196721, 0.43037974683544306, 0.40816326530612246]","[0, 0, 0]",0.42857142857142855,0
20180121-M-Australian_Open-R16-Grigor_Dimitrov-Nick_Kyrgios,1,1,1,0,0,1,"[0.4939759036144578, 0.46987951807228917, 0.5666666666666667, 0.4827586206896552]","[0, 0, 1, 0]",0.4984025559105431,0
20180120-M-Australian_Open-R32-Roger_Federer-Richard_Gasquet,1,1,1,0,0,1,"[0.41304347826086957, 0.4852941176470588, 0.45714285714285713]","[0, 0, 0]",0.45652173913043476,0
20180118-M-Australian_Open-R64-Karen_Khachanov-Juan_Martin_Del_Potro,1,1,1,0,0,1,"[0.5507246376811594, 0.4883720930232558, 0.4578313253012048, 0.5357142857142857]","[1, 1, 0, 1]",0.5034013605442177,1
20180118-M-Australian_Open-R64-Jan_Lennard_Struff-Roger_Federer,1,1,1,0,0,1,"[0.55, 0.5769230769230769, 0.5287356321839081]","[1, 1, 1]",0.5477386934673367,1
20180117-M-Koblenz_CH-R32-Christopher_Heyman-Karim_Mohamed_Maamoun,0,1,1,0,0,1,"[0.43548387096774194, 0.3829787234042553]","[0, 0]",0.41284403669724773,0
20180117-M-Australian_Open-R64-Grigor_Dimitrov-Mackenzie_Mcdonald,1,1,1,0,0,1,"[0.5333333333333333, 0.3958333333333333, 0.48, 0.7272727272727273, 0.47560975609756095]","[1, 0, 0, 1, 0]",0.5033557046979866,0
20180116-M-Australian_Open-R128-Roger_Federer-Aljaz_Bedene,1,1,1,0,0,1,"[0.3958333333333333, 0.46153846153846156, 0.4482758620689655]","[0, 0, 0]",0.43859649122807015,0
20180114-M-Australian_Open-R128-Rafael_Nadal-Victor_Estrella,0,1,1,0,0,1,"[0.3055555555555556, 0.38181818181818183, 0.25]","[0, 0, 0]",0.3228346456692913,0
20180107-M-Brisbane-F-Ryan_Harrison-Nick_Kyrgios,1,1,1,0,0,1,"[0.5384615384615384, 0.6326530612244898]","[1, 1]",0.5789473684210527,1
20180106-M-Brisbane-SF-Grigor_Dimitrov-Nick_Kyrgios,1,1,1,0,0,1,"[0.4166666666666667, 0.625, 0.56]","[0, 1, 1]",0.5342465753424658,1
20171119-M-Tour_Finals-F-Grigor_Dimitrov-David_Goffin,1,1,1,0,0,1,"[0.47619047619047616, 0.5740740740740741, 0.4305555555555556]","[0, 1, 0]",0.4857142857142857,0
20171113-M-Pune_CH-R32-N_Sriram_Balaji-Karim_Mohamed_Maamoun,1,1,1,0,0,1,"[0.4426229508196721, 0.32608695652173914]","[0, 0]",0.3925233644859813,0
20171105-M-Paris_Masters-F-Filip_Krajinovic-Jack_Sock,1,1,1,0,0,1,"[0.5205479452054794, 0.5660377358490566, 0.6274509803921569]","[0, 1, 1]",0.5649717514124294,1
20171030-M-Eckental_CH-R32-Karim_Mohamed_Maamoun-Mirza_Basic,1,1,1,0,0,1,"[0.5538461538461539, 0.5517241379310345]","[1, 1]",0.5526315789473685,1
20171029-M-Basel-F-Juan_Martin_Del_Potro-Roger_Federer,1,1,1,0,0,1,"[0.5168539325842697, 0.5373134328358209, 0.5660377358490566]","[0, 1, 1]",0.5358851674641149,1
20171015-M-Shanghai_Masters-F-Rafael_Nadal-Roger_Federer,0,1,1,0,0,1,"[0.5740740740740741, 0.5882352941176471]","[1, 1]",0.580952380952381,1
20171014-M-Shanghai_Masters-SF-Marin_Cilic-Rafael_Nadal,1,0,1,0,0,1,"[0.5454545454545454, 0.5657894736842105]","[1, 1]",0.5548780487804879,1
20171014-M-Shanghai_Masters-SF-Juan_Martin_Del_Potro-Roger_Federer,1,1,1,0,0,1,"[0.47368421052631576, 0.5882352941176471, 0.54]","[0, 1, 1]",0.5371428571428571,1
20170925-M-Chengdu-F-Denis_Istomin-Marcos_Baghdatis,1,1,1,0,0,1,[0.40625],[0],0.40625,0
20170924-M-Laver_Cup-RR-Roger_Federer-Nick_Kyrgios,1,1,1,0,0,1,"[0.5362318840579711, 0.4819277108433735, 0.45]","[1, 0, 0]",0.5,0
20170921-M-Metz-R16-Benoit_Paire-Marcel_Granollers,1,1,1,0,0,1,"[0.3409090909090909, 0.3953488372093023]","[0, 0]",0.367816091954023,0
20170921-M-Izmir_CH-R16-Aleksandr_Nedovyesov-Karim_Mohamed_Maamoun,1,1,1,0,0,1,"[0.4117647058823529, 0.5660377358490566, 0.35]","[0, 1, 0]",0.4513888888888889,0
20170919-M-Izmir_CH-R32-Malek_Jaziri-Karim_Mohamed_Maamoun,1,1,1,0,0,1,"[0.5348837209302325, 0.5208333333333334]","[1, 1]",0.5298507462686567,1
20170916-M-Istanbul_CH-SF-Malek_Jaziri-Karim_Mohamed_Maamoun,1,1,1,0,0,1,"[0.40425531914893614, 0.5272727272727272, 0.375]","[0, 1, 0]",0.44,0
20170915-M-Istanbul_CH-QF-Altug_Celikbilek-Karim_Mohamed_Maamoun,1,1,1,0,0,1,"[0.6666666666666666, 0.5211267605633803]","[1, 1]",0.5752212389380531,1
20170913-M-Istanbul_CH-R16-Karim_Mohamed_Maamoun-Uladzimir_Ignatik,1,1,1,0,0,1,"[0.4444444444444444, 0.5555555555555556, 0.3333333333333333]","[0, 1, 0]",0.4551282051282051,0
20170910-M-US_Open-F-Kevin_Anderson-Rafael_Nadal,1,0,1,0,0,1,"[0.5641025641025641, 0.6222222222222222, 0.5263157894736842]","[1, 1, 1]",0.5666666666666667,1
20170908-M-US_Open-SF-Rafael_Nadal-Juan_Martin_Del_Potro,0,1,1,0,0,1,"[0.5483870967741935, 0.24242424242424243, 0.41509433962264153, 0.32432432432432434]","[1, 0, 0, 0]",0.41081081081081083,0
20170904-M-Alphen_Aan_Den_Rijn_CH-R32-Yannick_Maden-Karim_Mohamed_Maamoun,1,1,0,1,0,1,"[0.3695652173913043, 0.40425531914893614]","[0, 0]",0.3870967741935484,0
20170829-M-US_Open_-R128-Rafael_Nadal-Dusan_Lajovic,0,1,1,0,0,1,"[0.47191011235955055, 0.40816326530612246, 0.42]","[0, 0, 0]",0.44148936170212766,0
20170819-M-Meerbusch_CH-SF-Andreas_Haider_Maurer-Karim_Mohamed_Maamoun,1,1,0,1,0,1,"[0.45901639344262296, 0.5375, 0.44]","[0, 1, 0]",0.48148148148148145,0
20170819-M-Cincinnati_Masters-SF-John_Isner-Grigor_Dimitrov,1,1,1,0,0,1,"[0.5256410256410257, 0.5104166666666666]","[1, 1]",0.5172413793103449,1
20170818-M-Meerbusch_CH-QF-Jeremy_Jahn-Karim_Mohamed_Maamoun,1,1,0,1,0,1,"[0.4716981132075472, 0.5925925925925926, 0.5510204081632653]","[0, 1, 1]",0.5384615384615384,1
20170817-M-Meerbusch_CH-R16-Marc_Sieber-Karim_Mohamed_Maamoun,0,1,0,1,0,1,"[0.6037735849056604, 0.5614035087719298]","[1, 1]",0.5818181818181818,1
20170814-M-Cincinnati_Masters-R64-Fernando_Verdasco-Mischa_Zverev,0,0,1,0,0,1,"[0.5370370370370371, 0.5576923076923077]","[1, 1]",0.5471698113207547,1
20170812-M-Canada_Masters-SF-Roger_Federer-Robin_Haase,1,1,1,0,0,1,"[0.42, 0.4358974358974359]","[0, 0]",0.4296875,0
20170812-M-Canada_Masters-SF-Denis_Shapovalov-Alexander_Zverev,0,1,1,0,0,1,"[0.5625, 0.5526315789473685]","[1, 1]",0.5571428571428572,1
20170810-M-Canada_Masters-R16-Rafael_Nadal-Denis_Shapovalov,0,0,1,0,0,1,"[0.39622641509433965, 0.5373134328358209, 0.5047619047619047]","[0, 1, 1]",0.4888888888888889,1
20170805-M-Kitzbuhel-F-Philipp_Kohlschreiber-Joao_Sousa,1,1,0,1,0,1,"[0.43636363636363634, 0.47619047619047616]","[0, 0]",0.4576271186440678,0
20170804-M-Kitzbuhel-SF-Fabio_Fognini-Philipp_Kohlschreiber,1,1,0,1,0,1,"[0.547945205479452, 0.5517241379310345]","[1, 1]",0.549618320610687,1
20170803-M-Segovia_CH-R16-Karim_Mohamed_Maamoun-Alex_De_Minaur,1,1,1,0,0,1,"[0.5970149253731343, 0.5102040816326531]","[1, 1]",0.5454545454545454,1
20170724-M-Bastad-F-Alexandr_Dolgopolov-David_Ferrer,1,1,0,1,0,1,"[0.5571428571428572, 0.5285714285714286]","[1, 1]",0.5428571428571428,1
20170716-M-Wimbledon-F-Marin_Cilic-Roger_Federer,1,1,0,0,1,1,"[0.576271186440678, 0.7, 0.5573770491803278]","[1, 1, 1]",0.6,1
20170714-M-Wimbledon-SF-Tomas_Berdych-Roger_Federer,1,1,0,0,1,1,"[0.5434782608695652, 0.5180722891566265, 0.5689655172413793]","[1, 1, 1]",0.5407725321888412,1
20170714-M-Wimbledon-SF-Marin_Cilic-Sam_Querrey,1,1,0,0,1,1,"[0.5, 0.42105263157894735, 0.44155844155844154, 0.4153846153846154]","[1, 0, 0, 0]",0.44649446494464945,0
20170710-M-Wimbledon-R16-Grigor_Dimitrov-Roger_Federer,1,1,0,0,1,1,"[0.5645161290322581, 0.6341463414634146, 0.5396825396825397]","[1, 1, 1]",0.572289156626506,1
20170710-M-Wimbledon-R16-Gilles_Muller-Rafael_Nadal,0,0,0,0,1,1,"[0.42857142857142855, 0.5185185185185185, 0.6078431372549019, 0.576271186440678, 0.4772727272727273]","[0, 0, 1, 1, 0]",0.5089974293059126,0
20170624-M-Halle-SF-Richard_Gasquet-Alexander_Zverev,1,1,0,0,1,1,"[0.4727272727272727, 0.5423728813559322, 0.5517241379310345]","[0, 1, 1]",0.5232558139534884,1
20170621-M-Queens_Club-R16-Tomas_Berdych-Denis_Shapovalov,1,0,0,0,1,1,"[0.49295774647887325, 0.52, 0.4426229508196721]","[0, 1, 0]",0.48792270531400966,0
20170620-M-Halle-R32-Alexander_Zverev-Paolo_Lorenzi,1,1,0,0,1,1,"[0.34782608695652173, 0.4423076923076923]","[0, 0]",0.3979591836734694,0
20170619-M-Halle-F-Alexander_Zverev-Roger_Federer,0,1,0,0,1,1,"[0.6829268292682927, 0.6]","[1, 1]",0.6373626373626373,1
20170614-M-Stuttgart-R16-Tommy_Haas-Roger_Federer,1,1,0,0,1,1,"[0.6363636363636364, 0.5119047619047619, 0.4657534246575342]","[1, 0, 0]",0.5223880597014925,0
20170613-M-Stuttgart-R32-Tommy_Haas-Pierre_Hugues_Herbert,1,1,0,0,1,1,"[0.39622641509433965, 0.5645161290322581, 0.49230769230769234]","[0, 1, 0]",0.4888888888888889,0
20170611-M-Roland_Garros-F-Rafael_Nadal-Stanislas_Wawrinka,1,0,0,1,0,1,"[0.40350877192982454, 0.3829787234042553, 0.3404255319148936]","[0, 0, 0]",0.37748344370860926,0
20170609-M-Roland_Garros-SF-Stanislas_Wawrinka-Andy_Murray,1,1,0,1,0,1,"[0.5168539325842697, 0.4166666666666667, 0.5394736842105263, 0.47297297297297297, 0.325]","[1, 0, 1, 0, 0]",0.471976401179941,0
20170607-M-Roland_Garros-QF-Novak_Djokovic-Dominic_Thiem,1,1,0,1,0,1,"[0.5, 0.5535714285714286, 0.7647058823529411]","[1, 1, 1]",0.5645161290322581,1
20170531-M-Roland_Garros-R64-Sergiy_Stakhovsky-David_Goffin,1,1,0,1,0,1,"[0.5925925925925926, 0.5714285714285714, 0.48148148148148145, 0.6304347826086957]","[1, 1, 0, 1]",0.5670995670995671,1
20170530-M-Roland_Garros-R128-Nick_Kyrgios-Philipp_Kohlschreiber,1,1,0,1,0,1,"[0.42857142857142855, 0.4819277108433735, 0.46]","[0, 0, 0]",0.46153846153846156,0
20170530-M-Roland_Garros-R128-Gael_Monfils-Dustin_Brown,1,1,0,1,0,1,"[0.4107142857142857, 0.46987951807228917, 0.32432432432432434]","[0, 0, 0]",0.42045454545454547,0
20170521-M-Rome_Masters-F-Novak_Djokovic-Alexander_Zverev,1,1,0,1,0,1,"[0.5471698113207547, 0.5932203389830508]","[1, 1]",0.5714285714285714,1
20170517-M-Samarkand_CH-R16-Karim_Mohamed_Maamoun-Nikola_Milojevic,1,1,0,1,0,1,"[0.48148148148148145, 0.5175438596491229, 0.5454545454545454]","[0, 1, 1]",0.5183673469387755,1
20170516-M-Samarkand_CH-R32-Sanjar_Fayziev-Karim_Mohamed_Maamoun,1,1,0,1,0,1,"[0.64, 0.5507246376811594]","[1, 1]",0.5882352941176471,1
20170514-M-Madrid_Masters-F-Rafael_Nadal-Dominic_Thiem,0,1,0,1,0,1,"[0.4791666666666667, 0.4647887323943662]","[0, 0]",0.47305389221556887,0
20170510-M-Karshi_CH-R16-Sergiy_Stakhovsky-Karim_Mohamed_Maamoun,1,1,1,0,0,1,"[0.40384615384615385, 0.4266666666666667]","[0, 0]",0.41732283464566927,0
20170508-M-Karshi_CH-R32-Dzmitry_Zhyrmont-Karim_Mohamed_Maamoun,1,1,1,0,0,1,"[0.6, 0.5135135135135135]","[1, 1]",0.5403726708074534,1
20170430-M-Budapest-F-Lucas_Pouille-Aljaz_Bedene,1,1,0,1,0,1,"[0.4117647058823529, 0.3617021276595745]","[0, 0]",0.3877551020408163,0
20170430-M-Anning_CH-F-Quentin_Halys-Janko_Tipsarevic,1,1,0,1,0,1,"[0.47435897435897434, 0.5555555555555556, 0.5789473684210527]","[0, 1, 1]",0.5291005291005291,1
20170423-M-Qingdao_CH-F-Oscar_Otte-Janko_Tipsarevic,1,1,0,1,0,1,"[0.559322033898305, 0.5054945054945055]","[1, 1]",0.5266666666666666,1
20170423-M-Monte_Carlo_Masters-F-Rafael_Nadal-Albert_Ramos,0,0,0,1,0,1,"[0.325, 0.41509433962264153]","[0, 0]",0.3763440860215054,0
20170418-M-Qingdao_CH-R32-Thomas_Fabbiano-Karim_Mohamed_Maamoun,1,1,0,1,0,1,"[0.4117647058823529, 0.2972972972972973]","[0, 0]",0.36363636363636365,0
20170401-M-Miami_Masters-SF-Roger_Federer-Nick_Kyrgios,1,1,1,0,0,1,"[0.4716981132075472, 0.49411764705882355, 0.4810126582278481]","[0, 1, 0]",0.48148148148148145,0
20170329-M-Miami_Masters-QF-Fabio_Fognini-Kei_Nishikori,1,1,1,0,0,1,"[0.45454545454545453, 0.42592592592592593]","[0, 0]",0.44036697247706424,0
20170328-M-Miami_Masters-R16-Stanislas_Wawrinka-Alexander_Zverev,1,1,1,0,0,1,"[0.4788732394366197, 0.6190476190476191, 0.7222222222222222]","[0, 1, 1]",0.5771812080536913,1
20170327-M-Miami_Masters-R16-Roger_Federer-Juan_Martin_Del_Potro,1,1,1,0,0,1,"[0.4166666666666667, 0.43548387096774194]","[0, 0]",0.4262295081967213,0
20170319-M-Indian_Wells_Masters-F-Roger_Federer-Stanislas_Wawrinka,1,1,1,0,0,1,"[0.4230769230769231, 0.45454545454545453]","[0, 0]",0.4418604651162791,0
